Country,Variable,ModelType,Score_RMSE
Turkey,S_PopulationAged14OrLess,Constant,
Turkey,V_CO2PerCapita,Linear,
Turkey,V_CO2PerCapita,Quadratic,
Turkey,V_CO2PerCapita,Cubic,
Turkey,V_CO2PerCapita,AutoReg1Lags,
Turkey,V_CO2PerCapita,AutoReg2Lags,
Turkey,V_CO2PerCapita,AutoReg3Lags,
Turkey,V_CO2PerCapita,Constant,
Turkey,V_FertilizerUseKgPerHectare,Linear,
Turkey,V_FertilizerUseKgPerHectare,Quadratic,
Turkey,V_FertilizerUseKgPerHectare,Cubic,
Turkey,V_FertilizerUseKgPerHectare,AutoReg1Lags,
Turkey,V_FertilizerUseKgPerHectare,AutoReg2Lags,
Turkey,V_FertilizerUseKgPerHectare,AutoReg3Lags,
Turkey,V_FertilizerUseKgPerHectare,Constant,
Turkey,V_AgriculturalLandPctOfTotal,Linear,
Turkey,V_AgriculturalLandPctOfTotal,Quadratic,
Turkey,V_AgriculturalLandPctOfTotal,Cubic,
Turkey,V_AgriculturalLandPctOfTotal,AutoReg1Lags,
Turkey,V_AgriculturalLandPctOfTotal,AutoReg2Lags,
Turkey,V_AgriculturalLandPctOfTotal,AutoReg3Lags,
Turkey,V_AgriculturalLandPctOfTotal,Constant,
Turkey,V_ForestAreaPctOfTotal,Linear,
Turkey,V_ForestAreaPctOfTotal,Quadratic,
Turkey,V_ForestAreaPctOfTotal,Cubic,
Turkey,V_ForestAreaPctOfTotal,AutoReg1Lags,
Turkey,V_ForestAreaPctOfTotal,AutoReg2Lags,
Turkey,V_ForestAreaPctOfTotal,AutoReg3Lags,
Turkey,V_ForestAreaPctOfTotal,Constant,
Turkey,H_AirPollutionMeanExpPctOfPop,Linear,
Turkey,H_AirPollutionMeanExpPctOfPop,Quadratic,
Turkey,H_AirPollutionMeanExpPctOfPop,Cubic,
Turkey,H_AirPollutionMeanExpPctOfPop,AutoReg1Lags,
Turkey,H_AirPollutionMeanExpPctOfPop,AutoReg2Lags,
Turkey,H_AirPollutionMeanExpPctOfPop,AutoReg3Lags,
Turkey,H_AirPollutionMeanExpPctOfPop,Constant,
Turkey,H_TotalSuicideRate,Linear,
Turkey,H_TotalSuicideRate,Quadratic,
Turkey,H_TotalSuicideRate,Cubic,
Turkey,H_TotalSuicideRate,AutoReg1Lags,
Turkey,H_TotalSuicideRate,AutoReg2Lags,
Turkey,H_TotalSuicideRate,AutoReg3Lags,
Turkey,H_TotalSuicideRate,Constant,
Turkmenistan,E_GDPPerCapitaConstant,Linear,
Turkmenistan,E_GDPPerCapitaConstant,Quadratic,
Turkmenistan,E_GDPPerCapitaConstant,Cubic,
Turkmenistan,E_GDPPerCapitaConstant,AutoReg1Lags,
Turkmenistan,E_GDPPerCapitaConstant,AutoReg2Lags,
Turkmenistan,E_GDPPerCapitaConstant,AutoReg3Lags,
Turkmenistan,E_GDPPerCapitaConstant,Constant,
Turkmenistan,E_PovertyGap685Headcount,Linear,
Turkmenistan,E_PovertyGap685Headcount,Quadratic,
Turkmenistan,E_PovertyGap685Headcount,Cubic,
Turkmenistan,E_PovertyGap685Headcount,AutoReg1Lags,
Turkmenistan,E_PovertyGap685Headcount,AutoReg2Lags,
Turkmenistan,E_PovertyGap685Headcount,AutoReg3Lags,
Turkmenistan,E_PovertyGap685Headcount,Constant,
Turkmenistan,E_HealthExpenditurePerCapita,Linear,
Turkmenistan,E_HealthExpenditurePerCapita,Quadratic,
Turkmenistan,E_HealthExpenditurePerCapita,Cubic,
Turkmenistan,E_HealthExpenditurePerCapita,AutoReg1Lags,
Turkmenistan,E_HealthExpenditurePerCapita,AutoReg2Lags,
Turkmenistan,E_HealthExpenditurePerCapita,AutoReg3Lags,
Turkmenistan,E_HealthExpenditurePerCapita,Constant,
Turkmenistan,E_ExportsPctOfGDP,Linear,
Turkmenistan,E_ExportsPctOfGDP,Quadratic,
Turkmenistan,E_ExportsPctOfGDP,Cubic,
Turkmenistan,E_ExportsPctOfGDP,AutoReg1Lags,
Turkmenistan,E_ExportsPctOfGDP,AutoReg2Lags,
Turkmenistan,E_ExportsPctOfGDP,AutoReg3Lags,
Turkmenistan,E_ExportsPctOfGDP,Constant,
Turkmenistan,E_GiniIndex,Linear,
Turkmenistan,E_GiniIndex,Quadratic,
Turkmenistan,E_GiniIndex,Cubic,
Turkmenistan,E_GiniIndex,AutoReg1Lags,
Turkmenistan,E_GiniIndex,AutoReg2Lags,
Turkmenistan,E_GiniIndex,AutoReg3Lags,
Turkmenistan,E_GiniIndex,Constant,
Turkmenistan,E_EducationExpenditurePctOfGDP,Linear,
Turkmenistan,E_EducationExpenditurePctOfGDP,Quadratic,
Turkmenistan,E_EducationExpenditurePctOfGDP,Cubic,
Turkmenistan,E_EducationExpenditurePctOfGDP,AutoReg1Lags,
Turkmenistan,E_EducationExpenditurePctOfGDP,AutoReg2Lags,
Turkmenistan,E_EducationExpenditurePctOfGDP,AutoReg3Lags,
Turkmenistan,E_EducationExpenditurePctOfGDP,Constant,
Turkmenistan,E_LaborTaxPctOfProfits,Linear,
Turkmenistan,E_LaborTaxPctOfProfits,Quadratic,
Turkmenistan,E_LaborTaxPctOfProfits,Cubic,
Turkmenistan,E_LaborTaxPctOfProfits,AutoReg1Lags,
Turkmenistan,E_LaborTaxPctOfProfits,AutoReg2Lags,
Turkmenistan,E_LaborTaxPctOfProfits,AutoReg3Lags,
Turkmenistan,E_LaborTaxPctOfProfits,Constant,
Turkmenistan,E_ConsumerPriceInflation,Linear,
Turkmenistan,E_ConsumerPriceInflation,Quadratic,
Turkmenistan,E_ConsumerPriceInflation,Cubic,
Turkmenistan,E_ConsumerPriceInflation,AutoReg1Lags,
Turkmenistan,E_ConsumerPriceInflation,AutoReg2Lags,
Turkmenistan,E_ConsumerPriceInflation,AutoReg3Lags,
Turkmenistan,E_ConsumerPriceInflation,Constant,
Turkmenistan,E_FemaleUnemployment,Linear,
Turkmenistan,E_FemaleUnemployment,Quadratic,
Turkmenistan,E_FemaleUnemployment,Cubic,
Turkmenistan,E_FemaleUnemployment,AutoReg1Lags,
Turkmenistan,E_FemaleUnemployment,AutoReg2Lags,
Turkmenistan,E_FemaleUnemployment,AutoReg3Lags,
Turkmenistan,E_FemaleUnemployment,Constant,
Turkmenistan,E_ImportsPctOfGDP,Linear,
Turkmenistan,E_ImportsPctOfGDP,Quadratic,
Turkmenistan,E_ImportsPctOfGDP,Cubic,
Turkmenistan,E_ImportsPctOfGDP,AutoReg1Lags,
Turkmenistan,E_ImportsPctOfGDP,AutoReg2Lags,
Turkmenistan,E_ImportsPctOfGDP,AutoReg3Lags,
Turkmenistan,E_ImportsPctOfGDP,Constant,
Turkmenistan,P_GovernmentEffectiveness,Linear,
Turkmenistan,P_GovernmentEffectiveness,Quadratic,
Turkmenistan,P_GovernmentEffectiveness,Cubic,
Turkmenistan,P_GovernmentEffectiveness,AutoReg1Lags,
Turkmenistan,P_GovernmentEffectiveness,AutoReg2Lags,
Turkmenistan,P_GovernmentEffectiveness,AutoReg3Lags,
Turkmenistan,P_GovernmentEffectiveness,Constant,
Turkmenistan,P_ControlOfCorruption,Linear,
Turkmenistan,P_ControlOfCorruption,Quadratic,
Turkmenistan,P_ControlOfCorruption,Cubic,
Turkmenistan,P_ControlOfCorruption,AutoReg1Lags,
Turkmenistan,P_ControlOfCorruption,AutoReg2Lags,
Turkmenistan,P_ControlOfCorruption,AutoReg3Lags,
Turkmenistan,P_ControlOfCorruption,Constant,
Turkmenistan,P_RuleOfLaw,Linear,
Turkmenistan,P_RuleOfLaw,Quadratic,
Turkmenistan,P_RuleOfLaw,Cubic,
Turkmenistan,P_RuleOfLaw,AutoReg1Lags,
Turkmenistan,P_RuleOfLaw,AutoReg2Lags,
Turkmenistan,P_RuleOfLaw,AutoReg3Lags,
Turkmenistan,P_RuleOfLaw,Constant,
Turkmenistan,P_CleanElectionsIndex,Linear,
Turkmenistan,P_CleanElectionsIndex,Quadratic,
Turkmenistan,P_CleanElectionsIndex,Cubic,
Turkmenistan,P_CleanElectionsIndex,AutoReg1Lags,
Turkmenistan,P_CleanElectionsIndex,AutoReg2Lags,
Turkmenistan,P_CleanElectionsIndex,AutoReg3Lags,
Turkmenistan,P_CleanElectionsIndex,Constant,
Turkmenistan,S_AccessToCleanFuelsPctOfTotal,Linear,
Turkmenistan,S_AccessToCleanFuelsPctOfTotal,Quadratic,
Turkmenistan,S_AccessToCleanFuelsPctOfTotal,Cubic,
Turkmenistan,S_AccessToCleanFuelsPctOfTotal,AutoReg1Lags,
Turkmenistan,S_AccessToCleanFuelsPctOfTotal,AutoReg2Lags,
Turkmenistan,S_AccessToCleanFuelsPctOfTotal,AutoReg3Lags,
Turkmenistan,S_AccessToCleanFuelsPctOfTotal,Constant,
Turkmenistan,S_UrbanPopPctOfTotal,Linear,
Turkmenistan,S_UrbanPopPctOfTotal,Quadratic,
Turkmenistan,S_UrbanPopPctOfTotal,Cubic,
Turkmenistan,S_UrbanPopPctOfTotal,AutoReg1Lags,
Turkmenistan,S_UrbanPopPctOfTotal,AutoReg2Lags,
Turkmenistan,S_UrbanPopPctOfTotal,AutoReg3Lags,
Turkmenistan,S_UrbanPopPctOfTotal,Constant,
Turkmenistan,S_AccessToElectricityPctOfTotal,Linear,
Turkmenistan,S_AccessToElectricityPctOfTotal,Quadratic,
Turkmenistan,S_AccessToElectricityPctOfTotal,Cubic,
Turkmenistan,S_AccessToElectricityPctOfTotal,AutoReg1Lags,
Turkmenistan,S_AccessToElectricityPctOfTotal,AutoReg2Lags,
Turkmenistan,S_AccessToElectricityPctOfTotal,AutoReg3Lags,
Turkmenistan,S_AccessToElectricityPctOfTotal,Constant,
Turkmenistan,S_UpperSecEduPctOfTotal,Linear,
Turkmenistan,S_UpperSecEduPctOfTotal,Quadratic,
Turkmenistan,S_UpperSecEduPctOfTotal,Cubic,
Turkmenistan,S_UpperSecEduPctOfTotal,AutoReg1Lags,
Turkmenistan,S_UpperSecEduPctOfTotal,AutoReg2Lags,
Turkmenistan,S_UpperSecEduPctOfTotal,AutoReg3Lags,
Turkmenistan,S_UpperSecEduPctOfTotal,Constant,
Turkmenistan,S_CompulsoryEducationYears,Linear,
Turkmenistan,S_CompulsoryEducationYears,Quadratic,
Turkmenistan,S_CompulsoryEducationYears,Cubic,
Turkmenistan,S_CompulsoryEducationYears,AutoReg1Lags,
Turkmenistan,S_CompulsoryEducationYears,AutoReg2Lags,
Turkmenistan,S_CompulsoryEducationYears,AutoReg3Lags,
Turkmenistan,S_CompulsoryEducationYears,Constant,
Turkmenistan,S_LaborParticipRateFemale,Linear,
Turkmenistan,S_LaborParticipRateFemale,Quadratic,
Turkmenistan,S_LaborParticipRateFemale,Cubic,
Turkmenistan,S_LaborParticipRateFemale,AutoReg1Lags,
Turkmenistan,S_LaborParticipRateFemale,AutoReg2Lags,
Turkmenistan,S_LaborParticipRateFemale,AutoReg3Lags,
Turkmenistan,S_LaborParticipRateFemale,Constant,
Turkmenistan,S_PopulationAged14OrLess,Linear,
Turkmenistan,S_PopulationAged14OrLess,Quadratic,
Turkmenistan,S_PopulationAged14OrLess,Cubic,
Turkmenistan,S_PopulationAged14OrLess,AutoReg1Lags,
Turkmenistan,S_PopulationAged14OrLess,AutoReg2Lags,
Turkmenistan,S_PopulationAged14OrLess,AutoReg3Lags,
Turkmenistan,S_PopulationAged14OrLess,Constant,
Turkmenistan,V_CO2PerCapita,Linear,
Turkmenistan,V_CO2PerCapita,Quadratic,
Turkmenistan,V_CO2PerCapita,Cubic,
Turkmenistan,V_CO2PerCapita,AutoReg1Lags,
Turkmenistan,V_CO2PerCapita,AutoReg2Lags,
Turkmenistan,V_CO2PerCapita,AutoReg3Lags,
Turkmenistan,V_CO2PerCapita,Constant,
Turkmenistan,V_FertilizerUseKgPerHectare,Linear,
Turkmenistan,V_FertilizerUseKgPerHectare,Quadratic,
Turkmenistan,V_FertilizerUseKgPerHectare,Cubic,
Turkmenistan,V_FertilizerUseKgPerHectare,AutoReg1Lags,
Turkmenistan,V_FertilizerUseKgPerHectare,AutoReg2Lags,
Turkmenistan,V_FertilizerUseKgPerHectare,AutoReg3Lags,
Turkmenistan,V_FertilizerUseKgPerHectare,Constant,
Turkmenistan,V_AgriculturalLandPctOfTotal,Linear,
Turkmenistan,V_AgriculturalLandPctOfTotal,Quadratic,
Turkmenistan,V_AgriculturalLandPctOfTotal,Cubic,
Turkmenistan,V_AgriculturalLandPctOfTotal,AutoReg1Lags,
Turkmenistan,V_AgriculturalLandPctOfTotal,AutoReg2Lags,
Turkmenistan,V_AgriculturalLandPctOfTotal,AutoReg3Lags,
Turkmenistan,V_AgriculturalLandPctOfTotal,Constant,
Turkmenistan,V_ForestAreaPctOfTotal,Linear,
Turkmenistan,V_ForestAreaPctOfTotal,Quadratic,
Turkmenistan,V_ForestAreaPctOfTotal,Cubic,
Turkmenistan,V_ForestAreaPctOfTotal,AutoReg1Lags,
Turkmenistan,V_ForestAreaPctOfTotal,AutoReg2Lags,
Turkmenistan,V_ForestAreaPctOfTotal,AutoReg3Lags,
Turkmenistan,V_ForestAreaPctOfTotal,Constant,
Turkmenistan,H_AirPollutionMeanExpPctOfPop,Linear,
Turkmenistan,H_AirPollutionMeanExpPctOfPop,Quadratic,
Turkmenistan,H_AirPollutionMeanExpPctOfPop,Cubic,
Turkmenistan,H_AirPollutionMeanExpPctOfPop,AutoReg1Lags,
Turkmenistan,H_AirPollutionMeanExpPctOfPop,AutoReg2Lags,
Turkmenistan,H_AirPollutionMeanExpPctOfPop,AutoReg3Lags,
Turkmenistan,H_AirPollutionMeanExpPctOfPop,Constant,
Turkmenistan,H_TotalSuicideRate,Linear,
Turkmenistan,H_TotalSuicideRate,Quadratic,
Turkmenistan,H_TotalSuicideRate,Cubic,
Turkmenistan,H_TotalSuicideRate,AutoReg1Lags,
Turkmenistan,H_TotalSuicideRate,AutoReg2Lags,
Turkmenistan,H_TotalSuicideRate,AutoReg3Lags,
Turkmenistan,H_TotalSuicideRate,Constant,
Uganda,E_GDPPerCapitaConstant,Linear,
Uganda,E_GDPPerCapitaConstant,Quadratic,
Uganda,E_GDPPerCapitaConstant,Cubic,
Uganda,E_GDPPerCapitaConstant,AutoReg1Lags,
Uganda,E_GDPPerCapitaConstant,AutoReg2Lags,
Uganda,E_GDPPerCapitaConstant,AutoReg3Lags,
Uganda,E_GDPPerCapitaConstant,Constant,
Uganda,E_PovertyGap685Headcount,Linear,
Uganda,E_PovertyGap685Headcount,Quadratic,
Uganda,E_PovertyGap685Headcount,Cubic,
Uganda,E_PovertyGap685Headcount,AutoReg1Lags,
Uganda,E_PovertyGap685Headcount,AutoReg2Lags,
Uganda,E_PovertyGap685Headcount,AutoReg3Lags,
Uganda,E_PovertyGap685Headcount,Constant,
Uganda,E_HealthExpenditurePerCapita,Linear,
Uganda,E_HealthExpenditurePerCapita,Quadratic,
Uganda,E_HealthExpenditurePerCapita,Cubic,
Uganda,E_HealthExpenditurePerCapita,AutoReg1Lags,
Uganda,E_HealthExpenditurePerCapita,AutoReg2Lags,
Uganda,E_HealthExpenditurePerCapita,AutoReg3Lags,
Uganda,E_HealthExpenditurePerCapita,Constant,
Uganda,E_ExportsPctOfGDP,Linear,
Uganda,E_ExportsPctOfGDP,Quadratic,
Uganda,E_ExportsPctOfGDP,Cubic,
Uganda,E_ExportsPctOfGDP,AutoReg1Lags,
Uganda,E_ExportsPctOfGDP,AutoReg2Lags,
Uganda,E_ExportsPctOfGDP,AutoReg3Lags,
Uganda,E_ExportsPctOfGDP,Constant,
Uganda,E_GiniIndex,Linear,
Uganda,E_GiniIndex,Quadratic,
Uganda,E_GiniIndex,Cubic,
Uganda,E_GiniIndex,AutoReg1Lags,
Uganda,E_GiniIndex,AutoReg2Lags,
Uganda,E_GiniIndex,AutoReg3Lags,
Uganda,E_GiniIndex,Constant,
Uganda,E_EducationExpenditurePctOfGDP,Linear,
Uganda,E_EducationExpenditurePctOfGDP,Quadratic,
Uganda,E_EducationExpenditurePctOfGDP,Cubic,
Uganda,E_EducationExpenditurePctOfGDP,AutoReg1Lags,
Uganda,E_EducationExpenditurePctOfGDP,AutoReg2Lags,
Uganda,E_EducationExpenditurePctOfGDP,AutoReg3Lags,
Uganda,E_EducationExpenditurePctOfGDP,Constant,
Uganda,E_LaborTaxPctOfProfits,Linear,
Uganda,E_LaborTaxPctOfProfits,Quadratic,
Uganda,E_LaborTaxPctOfProfits,Cubic,
Uganda,E_LaborTaxPctOfProfits,AutoReg1Lags,
Uganda,E_LaborTaxPctOfProfits,AutoReg2Lags,
Uganda,E_LaborTaxPctOfProfits,AutoReg3Lags,
Uganda,E_LaborTaxPctOfProfits,Constant,
Uganda,E_ConsumerPriceInflation,Linear,
Uganda,E_ConsumerPriceInflation,Quadratic,
Uganda,E_ConsumerPriceInflation,Cubic,
Uganda,E_ConsumerPriceInflation,AutoReg1Lags,
Uganda,E_ConsumerPriceInflation,AutoReg2Lags,
Uganda,E_ConsumerPriceInflation,AutoReg3Lags,
Uganda,E_ConsumerPriceInflation,Constant,
Uganda,E_FemaleUnemployment,Linear,
Uganda,E_FemaleUnemployment,Quadratic,
Uganda,E_FemaleUnemployment,Cubic,
Uganda,E_FemaleUnemployment,AutoReg1Lags,
Uganda,E_FemaleUnemployment,AutoReg2Lags,
Uganda,E_FemaleUnemployment,AutoReg3Lags,
Uganda,E_FemaleUnemployment,Constant,
Uganda,E_ImportsPctOfGDP,Linear,
Uganda,E_ImportsPctOfGDP,Quadratic,
Uganda,E_ImportsPctOfGDP,Cubic,
Uganda,E_ImportsPctOfGDP,AutoReg1Lags,
Uganda,E_ImportsPctOfGDP,AutoReg2Lags,
Uganda,E_ImportsPctOfGDP,AutoReg3Lags,
Uganda,E_ImportsPctOfGDP,Constant,
Uganda,P_GovernmentEffectiveness,Linear,
Uganda,P_GovernmentEffectiveness,Quadratic,
Uganda,P_GovernmentEffectiveness,Cubic,
Uganda,P_GovernmentEffectiveness,AutoReg1Lags,
Uganda,P_GovernmentEffectiveness,AutoReg2Lags,
Uganda,P_GovernmentEffectiveness,AutoReg3Lags,
Uganda,P_GovernmentEffectiveness,Constant,
Uganda,P_ControlOfCorruption,Linear,
Uganda,P_ControlOfCorruption,Quadratic,
Uganda,P_ControlOfCorruption,Cubic,
Uganda,P_ControlOfCorruption,AutoReg1Lags,
Uganda,P_ControlOfCorruption,AutoReg2Lags,
Uganda,P_ControlOfCorruption,AutoReg3Lags,
Uganda,P_ControlOfCorruption,Constant,
Uganda,P_RuleOfLaw,Linear,
Uganda,P_RuleOfLaw,Quadratic,
Uganda,P_RuleOfLaw,Cubic,
Uganda,P_RuleOfLaw,AutoReg1Lags,
Uganda,P_RuleOfLaw,AutoReg2Lags,
Uganda,P_RuleOfLaw,AutoReg3Lags,
Uganda,P_RuleOfLaw,Constant,
Uganda,P_CleanElectionsIndex,Linear,
Uganda,P_CleanElectionsIndex,Quadratic,
Uganda,P_CleanElectionsIndex,Cubic,
Uganda,P_CleanElectionsIndex,AutoReg1Lags,
Uganda,P_CleanElectionsIndex,AutoReg2Lags,
Uganda,P_CleanElectionsIndex,AutoReg3Lags,
Uganda,P_CleanElectionsIndex,Constant,
Uganda,S_AccessToCleanFuelsPctOfTotal,Linear,
Uganda,S_AccessToCleanFuelsPctOfTotal,Quadratic,
Uganda,S_AccessToCleanFuelsPctOfTotal,Cubic,
Uganda,S_AccessToCleanFuelsPctOfTotal,AutoReg1Lags,
Uganda,S_AccessToCleanFuelsPctOfTotal,AutoReg2Lags,
Uganda,S_AccessToCleanFuelsPctOfTotal,AutoReg3Lags,
Uganda,S_AccessToCleanFuelsPctOfTotal,Constant,
Uganda,S_UrbanPopPctOfTotal,Linear,
Uganda,S_UrbanPopPctOfTotal,Quadratic,
Uganda,S_UrbanPopPctOfTotal,Cubic,
Uganda,S_UrbanPopPctOfTotal,AutoReg1Lags,
Uganda,S_UrbanPopPctOfTotal,AutoReg2Lags,
Uganda,S_UrbanPopPctOfTotal,AutoReg3Lags,
Uganda,S_UrbanPopPctOfTotal,Constant,
Uganda,S_AccessToElectricityPctOfTotal,Linear,
Uganda,S_AccessToElectricityPctOfTotal,Quadratic,
Uganda,S_AccessToElectricityPctOfTotal,Cubic,
Uganda,S_AccessToElectricityPctOfTotal,AutoReg1Lags,
Uganda,S_AccessToElectricityPctOfTotal,AutoReg2Lags,
Uganda,S_AccessToElectricityPctOfTotal,AutoReg3Lags,
Uganda,S_AccessToElectricityPctOfTotal,Constant,
Uganda,S_UpperSecEduPctOfTotal,Linear,
Uganda,S_UpperSecEduPctOfTotal,Quadratic,
Uganda,S_UpperSecEduPctOfTotal,Cubic,
Uganda,S_UpperSecEduPctOfTotal,AutoReg1Lags,
Uganda,S_UpperSecEduPctOfTotal,AutoReg2Lags,
Uganda,S_UpperSecEduPctOfTotal,AutoReg3Lags,
Uganda,S_UpperSecEduPctOfTotal,Constant,
Uganda,S_CompulsoryEducationYears,Linear,
Uganda,S_CompulsoryEducationYears,Quadratic,
Uganda,S_CompulsoryEducationYears,Cubic,
Uganda,S_CompulsoryEducationYears,AutoReg1Lags,
Uganda,S_CompulsoryEducationYears,AutoReg2Lags,
Uganda,S_CompulsoryEducationYears,AutoReg3Lags,
Uganda,S_CompulsoryEducationYears,Constant,
Uganda,S_LaborParticipRateFemale,Linear,
Uganda,S_LaborParticipRateFemale,Quadratic,
Uganda,S_LaborParticipRateFemale,Cubic,
Uganda,S_LaborParticipRateFemale,AutoReg1Lags,
Uganda,S_LaborParticipRateFemale,AutoReg2Lags,
Uganda,S_LaborParticipRateFemale,AutoReg3Lags,
Uganda,S_LaborParticipRateFemale,Constant,
Uganda,S_PopulationAged14OrLess,Linear,
Uganda,S_PopulationAged14OrLess,Quadratic,
Uganda,S_PopulationAged14OrLess,Cubic,
Uganda,S_PopulationAged14OrLess,AutoReg1Lags,
Uganda,S_PopulationAged14OrLess,AutoReg2Lags,
Uganda,S_PopulationAged14OrLess,AutoReg3Lags,
Uganda,S_PopulationAged14OrLess,Constant,
Uganda,V_CO2PerCapita,Linear,
Uganda,V_CO2PerCapita,Quadratic,
Uganda,V_CO2PerCapita,Cubic,
Uganda,V_CO2PerCapita,AutoReg1Lags,
Uganda,V_CO2PerCapita,AutoReg2Lags,
Uganda,V_CO2PerCapita,AutoReg3Lags,
Uganda,V_CO2PerCapita,Constant,
Uganda,V_FertilizerUseKgPerHectare,Linear,
Uganda,V_FertilizerUseKgPerHectare,Quadratic,
Uganda,V_FertilizerUseKgPerHectare,Cubic,
Uganda,V_FertilizerUseKgPerHectare,AutoReg1Lags,
Uganda,V_FertilizerUseKgPerHectare,AutoReg2Lags,
Uganda,V_FertilizerUseKgPerHectare,AutoReg3Lags,
Uganda,V_FertilizerUseKgPerHectare,Constant,
Uganda,V_AgriculturalLandPctOfTotal,Linear,
Uganda,V_AgriculturalLandPctOfTotal,Quadratic,
Uganda,V_AgriculturalLandPctOfTotal,Cubic,
Uganda,V_AgriculturalLandPctOfTotal,AutoReg1Lags,
Uganda,V_AgriculturalLandPctOfTotal,AutoReg2Lags,
Uganda,V_AgriculturalLandPctOfTotal,AutoReg3Lags,
Uganda,V_AgriculturalLandPctOfTotal,Constant,
Uganda,V_ForestAreaPctOfTotal,Linear,
Uganda,V_ForestAreaPctOfTotal,Quadratic,
Uganda,V_ForestAreaPctOfTotal,Cubic,
Uganda,V_ForestAreaPctOfTotal,AutoReg1Lags,
Uganda,V_ForestAreaPctOfTotal,AutoReg2Lags,
Uganda,V_ForestAreaPctOfTotal,AutoReg3Lags,
Uganda,V_ForestAreaPctOfTotal,Constant,
Uganda,H_AirPollutionMeanExpPctOfPop,Linear,
Uganda,H_AirPollutionMeanExpPctOfPop,Quadratic,
Uganda,H_AirPollutionMeanExpPctOfPop,Cubic,
Uganda,H_AirPollutionMeanExpPctOfPop,AutoReg1Lags,
Uganda,H_AirPollutionMeanExpPctOfPop,AutoReg2Lags,
Uganda,H_AirPollutionMeanExpPctOfPop,AutoReg3Lags,
Uganda,H_AirPollutionMeanExpPctOfPop,Constant,
Uganda,H_TotalSuicideRate,Linear,
Uganda,H_TotalSuicideRate,Quadratic,
Uganda,H_TotalSuicideRate,Cubic,
Uganda,H_TotalSuicideRate,AutoReg1Lags,
Uganda,H_TotalSuicideRate,AutoReg2Lags,
Uganda,H_TotalSuicideRate,AutoReg3Lags,
Uganda,H_TotalSuicideRate,Constant,
Ukraine,E_GDPPerCapitaConstant,Linear,
Ukraine,E_GDPPerCapitaConstant,Quadratic,
Ukraine,E_GDPPerCapitaConstant,Cubic,
Ukraine,E_GDPPerCapitaConstant,AutoReg1Lags,
Ukraine,E_GDPPerCapitaConstant,AutoReg2Lags,
Ukraine,E_GDPPerCapitaConstant,AutoReg3Lags,
Ukraine,E_GDPPerCapitaConstant,Constant,
Ukraine,E_PovertyGap685Headcount,Linear,
Ukraine,E_PovertyGap685Headcount,Quadratic,
Ukraine,E_PovertyGap685Headcount,Cubic,
Ukraine,E_PovertyGap685Headcount,AutoReg1Lags,
Ukraine,E_PovertyGap685Headcount,AutoReg2Lags,
Ukraine,E_PovertyGap685Headcount,AutoReg3Lags,
Ukraine,E_PovertyGap685Headcount,Constant,
Ukraine,E_HealthExpenditurePerCapita,Linear,
Ukraine,E_HealthExpenditurePerCapita,Quadratic,
Ukraine,E_HealthExpenditurePerCapita,Cubic,
Ukraine,E_HealthExpenditurePerCapita,AutoReg1Lags,
Ukraine,E_HealthExpenditurePerCapita,AutoReg2Lags,
Ukraine,E_HealthExpenditurePerCapita,AutoReg3Lags,
Ukraine,E_HealthExpenditurePerCapita,Constant,
Ukraine,E_ExportsPctOfGDP,Linear,
Ukraine,E_ExportsPctOfGDP,Quadratic,
Ukraine,E_ExportsPctOfGDP,Cubic,
Ukraine,E_ExportsPctOfGDP,AutoReg1Lags,
Ukraine,E_ExportsPctOfGDP,AutoReg2Lags,
Ukraine,E_ExportsPctOfGDP,AutoReg3Lags,
Ukraine,E_ExportsPctOfGDP,Constant,
Ukraine,E_GiniIndex,Linear,
Ukraine,E_GiniIndex,Quadratic,
Ukraine,E_GiniIndex,Cubic,
Ukraine,E_GiniIndex,AutoReg1Lags,
Ukraine,E_GiniIndex,AutoReg2Lags,
Ukraine,E_GiniIndex,AutoReg3Lags,
Ukraine,E_GiniIndex,Constant,
Ukraine,E_EducationExpenditurePctOfGDP,Linear,
Ukraine,E_EducationExpenditurePctOfGDP,Quadratic,
Ukraine,E_EducationExpenditurePctOfGDP,Cubic,
Ukraine,E_EducationExpenditurePctOfGDP,AutoReg1Lags,
Ukraine,E_EducationExpenditurePctOfGDP,AutoReg2Lags,
Ukraine,E_EducationExpenditurePctOfGDP,AutoReg3Lags,
Ukraine,E_EducationExpenditurePctOfGDP,Constant,
Ukraine,E_LaborTaxPctOfProfits,Linear,
Ukraine,E_LaborTaxPctOfProfits,Quadratic,
Ukraine,E_LaborTaxPctOfProfits,Cubic,
Ukraine,E_LaborTaxPctOfProfits,AutoReg1Lags,
Ukraine,E_LaborTaxPctOfProfits,AutoReg2Lags,
Ukraine,E_LaborTaxPctOfProfits,AutoReg3Lags,
Ukraine,E_LaborTaxPctOfProfits,Constant,
Ukraine,E_ConsumerPriceInflation,Linear,
Ukraine,E_ConsumerPriceInflation,Quadratic,
Ukraine,E_ConsumerPriceInflation,Cubic,
Ukraine,E_ConsumerPriceInflation,AutoReg1Lags,
Ukraine,E_ConsumerPriceInflation,AutoReg2Lags,
Ukraine,E_ConsumerPriceInflation,AutoReg3Lags,
Ukraine,E_ConsumerPriceInflation,Constant,
Ukraine,E_FemaleUnemployment,Linear,
Ukraine,E_FemaleUnemployment,Quadratic,
Ukraine,E_FemaleUnemployment,Cubic,
